subject	session	task	run	part	bold	events_expected	events_exists
sub-019	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-movie_run-05_bold.nii.gz	sub-019_ses-02_task-movie_run-05_events.tsv	False
sub-019	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-control_run-03_bold.nii.gz	sub-019_ses-02_task-control_run-03_events.tsv	False
sub-019	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-movie_run-07_bold.nii.gz	sub-019_ses-02_task-movie_run-07_events.tsv	False
sub-064	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-control_run-05_bold.nii.gz	sub-064_ses-02_task-control_run-05_events.tsv	False
sub-064	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-movie_run-01_bold.nii.gz	sub-064_ses-02_task-movie_run-01_events.tsv	False
sub-064	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-rest_run-01_bold.nii.gz	sub-064_ses-02_task-rest_run-01_events.tsv	False
sub-064	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-movie_run-03_bold.nii.gz	sub-064_ses-02_task-movie_run-03_events.tsv	False
sub-064	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-control_run-01_bold.nii.gz	sub-064_ses-02_task-control_run-01_events.tsv	False
sub-064	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-movie_run-05_bold.nii.gz	sub-064_ses-02_task-movie_run-05_events.tsv	False
sub-064	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-movie_run-07_bold.nii.gz	sub-064_ses-02_task-movie_run-07_events.tsv	False
sub-064	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-control_run-03_bold.nii.gz	sub-064_ses-02_task-control_run-03_events.tsv	False
sub-064	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-control_run-03_bold.nii.gz	sub-064_ses-01_task-control_run-03_events.tsv	False
sub-064	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-movie_run-01_bold.nii.gz	sub-064_ses-01_task-movie_run-01_events.tsv	False
sub-064	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-control_run-01_bold.nii.gz	sub-064_ses-01_task-control_run-01_events.tsv	False
sub-064	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-movie_run-03_bold.nii.gz	sub-064_ses-01_task-movie_run-03_events.tsv	False
sub-064	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-movie_run-05_bold.nii.gz	sub-064_ses-01_task-movie_run-05_events.tsv	False
sub-064	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-movie_run-07_bold.nii.gz	sub-064_ses-01_task-movie_run-07_events.tsv	False
sub-064	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-control_run-05_bold.nii.gz	sub-064_ses-01_task-control_run-05_events.tsv	False
sub-064	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-rest_run-01_bold.nii.gz	sub-064_ses-01_task-rest_run-01_events.tsv	False
sub-013	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-07_bold.nii.gz	sub-013_ses-01_task-fmri_run-07_events.tsv	False
sub-013	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-control_run-05_bold.nii.gz	sub-013_ses-01_task-control_run-05_events.tsv	False
sub-013	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-movie_run-07_bold.nii.gz	sub-013_ses-01_task-movie_run-07_events.tsv	False
sub-013	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-movie_run-05_bold.nii.gz	sub-013_ses-01_task-movie_run-05_events.tsv	False
sub-013	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-movie_run-03_bold.nii.gz	sub-013_ses-01_task-movie_run-03_events.tsv	False
sub-013	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-control_run-01_bold.nii.gz	sub-013_ses-01_task-control_run-01_events.tsv	False
sub-013	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-rest_run-01_bold.nii.gz	sub-013_ses-01_task-rest_run-01_events.tsv	False
sub-013	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-movie_run-01_bold.nii.gz	sub-013_ses-01_task-movie_run-01_events.tsv	False
sub-013	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-013/ses-01/func/sub-013_ses-01_task-control_run-03_bold.nii.gz	sub-013_ses-01_task-control_run-03_events.tsv	False
sub-021	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-control_run-01_bold.nii.gz	sub-021_ses-02_task-control_run-01_events.tsv	False
sub-021	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-movie_run-03_bold.nii.gz	sub-021_ses-02_task-movie_run-03_events.tsv	False
sub-021	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-movie_run-01_bold.nii.gz	sub-021_ses-02_task-movie_run-01_events.tsv	False
sub-021	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-control_run-03_bold.nii.gz	sub-021_ses-02_task-control_run-03_events.tsv	False
sub-021	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-control_run-05_bold.nii.gz	sub-021_ses-02_task-control_run-05_events.tsv	False
sub-021	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-movie_run-07_bold.nii.gz	sub-021_ses-02_task-movie_run-07_events.tsv	False
sub-021	ses-02	rest	03	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-rest_run-03_bold.nii.gz	sub-021_ses-02_task-rest_run-03_events.tsv	False
sub-021	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-movie_run-05_bold.nii.gz	sub-021_ses-02_task-movie_run-05_events.tsv	False
sub-021	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-021/ses-02/func/sub-021_ses-02_task-rest_run-01_bold.nii.gz	sub-021_ses-02_task-rest_run-01_events.tsv	False
sub-021	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-05_bold.nii.gz	sub-021_ses-01_task-movie_run-05_events.tsv	False
sub-021	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-07_bold.nii.gz	sub-021_ses-01_task-movie_run-07_events.tsv	False
sub-021	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-01_bold.nii.gz	sub-021_ses-01_task-movie_run-01_events.tsv	False
sub-021	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-03_bold.nii.gz	sub-021_ses-01_task-movie_run-03_events.tsv	False
sub-021	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-control_run-03_bold.nii.gz	sub-021_ses-01_task-control_run-03_events.tsv	False
sub-021	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-control_run-01_bold.nii.gz	sub-021_ses-01_task-control_run-01_events.tsv	False
sub-021	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-rest_run-01_bold.nii.gz	sub-021_ses-01_task-rest_run-01_events.tsv	False
sub-021	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-021/ses-01/func/sub-021_ses-01_task-control_run-05_bold.nii.gz	sub-021_ses-01_task-control_run-05_events.tsv	False
sub-056	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-control_run-05_bold.nii.gz	sub-056_ses-01_task-control_run-05_events.tsv	False
sub-056	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-control_run-01_bold.nii.gz	sub-056_ses-01_task-control_run-01_events.tsv	False
sub-056	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-07_bold.nii.gz	sub-056_ses-01_task-movie_run-07_events.tsv	False
sub-056	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-05_bold.nii.gz	sub-056_ses-01_task-movie_run-05_events.tsv	False
sub-056	ses-01	control	02	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-control_run-02_bold.nii.gz	sub-056_ses-01_task-control_run-02_events.tsv	False
sub-056	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-03_bold.nii.gz	sub-056_ses-01_task-movie_run-03_events.tsv	False
sub-056	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-rest_run-01_bold.nii.gz	sub-056_ses-01_task-rest_run-01_events.tsv	False
sub-056	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-01_bold.nii.gz	sub-056_ses-01_task-movie_run-01_events.tsv	False
sub-077	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-01_bold.nii.gz	sub-077_ses-01_task-movie_run-01_events.tsv	False
sub-077	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-03_bold.nii.gz	sub-077_ses-01_task-movie_run-03_events.tsv	False
sub-077	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-rest_run-01_bold.nii.gz	sub-077_ses-01_task-rest_run-01_events.tsv	False
sub-077	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-05_bold.nii.gz	sub-077_ses-01_task-movie_run-05_events.tsv	False
sub-077	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-07_bold.nii.gz	sub-077_ses-01_task-movie_run-07_events.tsv	False
sub-077	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-control_run-05_bold.nii.gz	sub-077_ses-01_task-control_run-05_events.tsv	False
sub-077	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-control_run-03_bold.nii.gz	sub-077_ses-01_task-control_run-03_events.tsv	False
sub-077	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-control_run-01_bold.nii.gz	sub-077_ses-01_task-control_run-01_events.tsv	False
sub-032	ses-01	fmri	03	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-03_bold.nii.gz	sub-032_ses-01_task-fmri_run-03_events.tsv	False
sub-032	ses-01	fmri	01	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-01_bold.nii.gz	sub-032_ses-01_task-fmri_run-01_events.tsv	False
sub-032	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-rest_run-01_bold.nii.gz	sub-032_ses-01_task-rest_run-01_events.tsv	False
sub-032	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-control_run-01_bold.nii.gz	sub-032_ses-01_task-control_run-01_events.tsv	False
sub-032	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-01_bold.nii.gz	sub-032_ses-01_task-movie_run-01_events.tsv	False
sub-032	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-control_run-03_bold.nii.gz	sub-032_ses-01_task-control_run-03_events.tsv	False
sub-032	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-03_bold.nii.gz	sub-032_ses-01_task-movie_run-03_events.tsv	False
sub-032	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-05_bold.nii.gz	sub-032_ses-01_task-movie_run-05_events.tsv	False
sub-032	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-control_run-05_bold.nii.gz	sub-032_ses-01_task-control_run-05_events.tsv	False
sub-032	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-07_bold.nii.gz	sub-032_ses-01_task-movie_run-07_events.tsv	False
sub-045	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-control_run-05_bold.nii.gz	sub-045_ses-01_task-control_run-05_events.tsv	False
sub-045	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-control_run-03_bold.nii.gz	sub-045_ses-01_task-control_run-03_events.tsv	False
sub-045	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-control_run-01_bold.nii.gz	sub-045_ses-01_task-control_run-01_events.tsv	False
sub-045	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-07_bold.nii.gz	sub-045_ses-01_task-movie_run-07_events.tsv	False
sub-045	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-05_bold.nii.gz	sub-045_ses-01_task-movie_run-05_events.tsv	False
sub-045	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-03_bold.nii.gz	sub-045_ses-01_task-movie_run-03_events.tsv	False
sub-045	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_bold.nii.gz	sub-045_ses-01_task-movie_run-01_events.tsv	False
sub-045	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-rest_run-01_bold.nii.gz	sub-045_ses-01_task-rest_run-01_events.tsv	False
sub-038	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-rest_run-01_bold.nii.gz	sub-038_ses-02_task-rest_run-01_events.tsv	False
sub-038	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-movie_run-03_bold.nii.gz	sub-038_ses-02_task-movie_run-03_events.tsv	False
sub-038	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-movie_run-01_bold.nii.gz	sub-038_ses-02_task-movie_run-01_events.tsv	False
sub-038	ses-02	fmri	04	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-04_bold.nii.gz	sub-038_ses-02_task-fmri_run-04_events.tsv	False
sub-038	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-control_run-05_bold.nii.gz	sub-038_ses-02_task-control_run-05_events.tsv	False
sub-038	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-movie_run-07_bold.nii.gz	sub-038_ses-02_task-movie_run-07_events.tsv	False
sub-038	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-control_run-03_bold.nii.gz	sub-038_ses-02_task-control_run-03_events.tsv	False
sub-038	ses-02	fmri	02	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-02_bold.nii.gz	sub-038_ses-02_task-fmri_run-02_events.tsv	False
sub-038	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-movie_run-05_bold.nii.gz	sub-038_ses-02_task-movie_run-05_events.tsv	False
sub-038	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-control_run-01_bold.nii.gz	sub-038_ses-02_task-control_run-01_events.tsv	False
sub-038	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-control_run-01_bold.nii.gz	sub-038_ses-01_task-control_run-01_events.tsv	False
sub-038	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-movie_run-07_bold.nii.gz	sub-038_ses-01_task-movie_run-07_events.tsv	False
sub-038	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-movie_run-05_bold.nii.gz	sub-038_ses-01_task-movie_run-05_events.tsv	False
sub-038	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-control_run-03_bold.nii.gz	sub-038_ses-01_task-control_run-03_events.tsv	False
sub-038	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-control_run-05_bold.nii.gz	sub-038_ses-01_task-control_run-05_events.tsv	False
sub-038	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-movie_run-03_bold.nii.gz	sub-038_ses-01_task-movie_run-03_events.tsv	False
sub-038	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-rest_run-01_bold.nii.gz	sub-038_ses-01_task-rest_run-01_events.tsv	False
sub-038	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-movie_run-01_bold.nii.gz	sub-038_ses-01_task-movie_run-01_events.tsv	False
sub-036	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-control_run-01_bold.nii.gz	sub-036_ses-01_task-control_run-01_events.tsv	False
sub-036	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-movie_run-03_bold.nii.gz	sub-036_ses-01_task-movie_run-03_events.tsv	False
sub-036	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-control_run-03_bold.nii.gz	sub-036_ses-01_task-control_run-03_events.tsv	False
sub-036	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-movie_run-01_bold.nii.gz	sub-036_ses-01_task-movie_run-01_events.tsv	False
sub-036	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-control_run-05_bold.nii.gz	sub-036_ses-01_task-control_run-05_events.tsv	False
sub-036	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-movie_run-07_bold.nii.gz	sub-036_ses-01_task-movie_run-07_events.tsv	False
sub-036	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-movie_run-05_bold.nii.gz	sub-036_ses-01_task-movie_run-05_events.tsv	False
sub-036	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-rest_run-01_bold.nii.gz	sub-036_ses-01_task-rest_run-01_events.tsv	False
sub-036	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-rest_run-01_bold.nii.gz	sub-036_ses-02_task-rest_run-01_events.tsv	False
sub-036	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-movie_run-01_bold.nii.gz	sub-036_ses-02_task-movie_run-01_events.tsv	False
sub-036	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-movie_run-03_bold.nii.gz	sub-036_ses-02_task-movie_run-03_events.tsv	False
sub-036	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-movie_run-05_bold.nii.gz	sub-036_ses-02_task-movie_run-05_events.tsv	False
sub-036	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-movie_run-07_bold.nii.gz	sub-036_ses-02_task-movie_run-07_events.tsv	False
sub-036	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-control_run-05_bold.nii.gz	sub-036_ses-02_task-control_run-05_events.tsv	False
sub-036	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-control_run-03_bold.nii.gz	sub-036_ses-02_task-control_run-03_events.tsv	False
sub-036	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-control_run-01_bold.nii.gz	sub-036_ses-02_task-control_run-01_events.tsv	False
sub-041	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-movie_run-01_bold.nii.gz	sub-041_ses-01_task-movie_run-01_events.tsv	False
sub-041	ses-01	fmri	09	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-fmri_run-09_bold.nii.gz	sub-041_ses-01_task-fmri_run-09_events.tsv	False
sub-041	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-movie_run-03_bold.nii.gz	sub-041_ses-01_task-movie_run-03_events.tsv	False
sub-041	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-movie_run-05_bold.nii.gz	sub-041_ses-01_task-movie_run-05_events.tsv	False
sub-041	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-movie_run-07_bold.nii.gz	sub-041_ses-01_task-movie_run-07_events.tsv	False
sub-041	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-rest_run-01_bold.nii.gz	sub-041_ses-01_task-rest_run-01_events.tsv	False
sub-041	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-control_run-05_bold.nii.gz	sub-041_ses-01_task-control_run-05_events.tsv	False
sub-041	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-control_run-01_bold.nii.gz	sub-041_ses-01_task-control_run-01_events.tsv	False
