subject	session	run	dest	action	confidence	source	event_count
sub-074	ses-01	07	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-01_task-fmri_run-07_events.tsv	25.0
sub-074	ses-02	01	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-02_task-fmri_run-01_events.tsv	25.0
sub-074	ses-02	03	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-02_task-fmri_run-03_events.tsv	25.0
sub-074	ses-02	05	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-02_task-fmri_run-05_events.tsv	25.0
sub-074	ses-02	07	/home/alexrees/scratch/bids/sub-074/ses-02/func/sub-074_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-02_task-fmri_run-07_events.tsv	25.0
sub-075	ses-01	01	/home/alexrees/scratch/bids/sub-075/ses-01/func/sub-075_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-075_ses-01_task-fmri_run-01_events.tsv	25.0
sub-075	ses-01	03	/home/alexrees/scratch/bids/sub-075/ses-01/func/sub-075_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-075_ses-01_task-fmri_run-03_events.tsv	25.0
sub-075	ses-01	05	/home/alexrees/scratch/bids/sub-075/ses-01/func/sub-075_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-075_ses-01_task-fmri_run-05_events.tsv	25.0
sub-075	ses-01	07	/home/alexrees/scratch/bids/sub-075/ses-01/func/sub-075_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-075_ses-01_task-fmri_run-07_events.tsv	25.0
sub-077	ses-01	01	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-077_ses-01_task-fmri_run-01_events.tsv	25.0
sub-077	ses-01	03	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-077_ses-01_task-fmri_run-03_events.tsv	25.0
sub-077	ses-01	05	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-077_ses-01_task-fmri_run-05_events.tsv	25.0
sub-077	ses-01	07	/home/alexrees/scratch/bids/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-077_ses-01_task-fmri_run-07_events.tsv	25.0
sub-078	ses-02	01	/home/alexrees/scratch/bids/sub-078/ses-02/func/sub-078_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-078_ses-02_task-fmri_run-01_events.tsv	25.0
sub-078	ses-02	03	/home/alexrees/scratch/bids/sub-078/ses-02/func/sub-078_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-078_ses-02_task-fmri_run-03_events.tsv	25.0
sub-078	ses-02	05	/home/alexrees/scratch/bids/sub-078/ses-02/func/sub-078_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-078_ses-02_task-fmri_run-05_events.tsv	25.0
sub-078	ses-02	07	/home/alexrees/scratch/bids/sub-078/ses-02/func/sub-078_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-078_ses-02_task-fmri_run-07_events.tsv	25.0
sub-079	ses-01	01	/home/alexrees/scratch/bids/sub-079/ses-01/func/sub-079_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-079_ses-01_task-fmri_run-01_events.tsv	25.0
sub-079	ses-01	03	/home/alexrees/scratch/bids/sub-079/ses-01/func/sub-079_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-079_ses-01_task-fmri_run-03_events.tsv	25.0
sub-079	ses-01	05	/home/alexrees/scratch/bids/sub-079/ses-01/func/sub-079_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-079_ses-01_task-fmri_run-05_events.tsv	25.0
sub-079	ses-01	07	/home/alexrees/scratch/bids/sub-079/ses-01/func/sub-079_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-079_ses-01_task-fmri_run-07_events.tsv	25.0
sub-080	ses-01	01	/home/alexrees/scratch/bids/sub-080/ses-01/func/sub-080_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-080_ses-01_task-fmri_run-01_events.tsv	25.0
sub-080	ses-01	03	/home/alexrees/scratch/bids/sub-080/ses-01/func/sub-080_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-080_ses-01_task-fmri_run-03_events.tsv	25.0
sub-080	ses-01	05	/home/alexrees/scratch/bids/sub-080/ses-01/func/sub-080_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-080_ses-01_task-fmri_run-05_events.tsv	25.0
sub-080	ses-01	07	/home/alexrees/scratch/bids/sub-080/ses-01/func/sub-080_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-080_ses-01_task-fmri_run-07_events.tsv	25.0
sub-081	ses-01	01	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-081_ses-01_task-fmri_run-01_events.tsv	25.0
sub-081	ses-01	03	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-081_ses-01_task-fmri_run-03_events.tsv	25.0
sub-081	ses-01	05	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-081_ses-01_task-fmri_run-05_events.tsv	25.0
sub-081	ses-01	07	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-081_ses-01_task-fmri_run-07_events.tsv	25.0
sub-083	ses-01	03	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-083_ses-01_task-fmri_run-03_events.tsv	25.0
sub-083	ses-01	05	/home/alexrees/scratch/bids/sub-083/ses-01/func/sub-083_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-083_ses-01_task-fmri_run-05_events.tsv	25.0
sub-084	ses-01	01	/home/alexrees/scratch/bids/sub-084/ses-01/func/sub-084_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-084_ses-01_task-fmri_run-01_events.tsv	25.0
sub-084	ses-01	03	/home/alexrees/scratch/bids/sub-084/ses-01/func/sub-084_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-084_ses-01_task-fmri_run-03_events.tsv	25.0
sub-084	ses-01	05	/home/alexrees/scratch/bids/sub-084/ses-01/func/sub-084_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-084_ses-01_task-fmri_run-05_events.tsv	25.0
sub-084	ses-01	07	/home/alexrees/scratch/bids/sub-084/ses-01/func/sub-084_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-084_ses-01_task-fmri_run-07_events.tsv	25.0
sub-002	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-002_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-002	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-002_ses-01_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
sub-016	ses-02	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-02_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-016	ses-02	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-02_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
sub-023	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-023_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-023	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-023_ses-01_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
sub-025	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-025_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-025	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-025_ses-01_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
sub-032	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-032_ses-01_task-fmri_run-05_desc-matlabFMRI1_events.tsv	
sub-032	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-032_ses-01_task-fmri_run-05_desc-matlabFMRI5_events.tsv	
sub-046	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-046	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-01_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
sub-061	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-061_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-061	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-061_ses-01_task-fmri_run-01_desc-matlabFMRI3_events.tsv	
sub-083	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-083_ses-01_task-fmri_run-01_desc-matlabFMRI1_events.tsv	
sub-083	ses-01	AMBIGUOUS		SKIP_run_mapping_collision	MEDIUM	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-083_ses-01_task-fmri_run-01_desc-matlabFMRI2_events.tsv	
