subject	session	release_relative_path	replacement_file	audit_status	release_present	size_match_defaced	size_differs_from_original	hash_match_defaced	status	notes
sub-041	ses-01	sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-041	ses-02	sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-042	ses-01	sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-043	ses-02	sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-043	ses-02	sub-043/ses-02/anat/sub-043_ses-02_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-044	ses-01	sub-044/ses-01/anat/sub-044_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-01/anat/sub-044_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-044	ses-02	sub-044/ses-02/anat/sub-044_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-02/anat/sub-044_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-045	ses-01	sub-045/ses-01/anat/sub-045_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-045/ses-01/anat/sub-045_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-046	ses-01	sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-046	ses-02	sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-047	ses-01	sub-047/ses-01/anat/sub-047_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-01/anat/sub-047_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-047	ses-02	sub-047/ses-02/anat/sub-047_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-02/anat/sub-047_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-048	ses-01	sub-048/ses-01/anat/sub-048_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-01/anat/sub-048_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-048	ses-02	sub-048/ses-02/anat/sub-048_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-02/anat/sub-048_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-049	ses-01	sub-049/ses-01/anat/sub-049_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-049/ses-01/anat/sub-049_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-050	ses-01	sub-050/ses-01/anat/sub-050_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-050/ses-01/anat/sub-050_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-051	ses-01	sub-051/ses-01/anat/sub-051_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-051/ses-01/anat/sub-051_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-052	ses-01	sub-052/ses-01/anat/sub-052_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-01/anat/sub-052_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-052	ses-02	sub-052/ses-02/anat/sub-052_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-02/anat/sub-052_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-053	ses-01	sub-053/ses-01/anat/sub-053_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-053/ses-01/anat/sub-053_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-054	ses-01	sub-054/ses-01/anat/sub-054_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-01/anat/sub-054_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-054	ses-02	sub-054/ses-02/anat/sub-054_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-054	ses-02	sub-054/ses-02/anat/sub-054_ses-02_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-056	ses-01	sub-056/ses-01/anat/sub-056_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-056	ses-01	sub-056/ses-01/anat/sub-056_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-057	ses-01	sub-057/ses-01/anat/sub-057_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-057/ses-01/anat/sub-057_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-058	ses-01	sub-058/ses-01/anat/sub-058_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-058/ses-01/anat/sub-058_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-059	ses-01	sub-059/ses-01/anat/sub-059_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-059/ses-01/anat/sub-059_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-060	ses-01	sub-060/ses-01/anat/sub-060_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-060/ses-01/anat/sub-060_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-061	ses-01	sub-061/ses-01/anat/sub-061_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-061	ses-01	sub-061/ses-01/anat/sub-061_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-062	ses-01	sub-062/ses-01/anat/sub-062_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-062	ses-01	sub-062/ses-01/anat/sub-062_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-063	ses-01	sub-063/ses-01/anat/sub-063_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-063	ses-01	sub-063/ses-01/anat/sub-063_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-064	ses-01	sub-064/ses-01/anat/sub-064_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-064/ses-01/anat/sub-064_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-065	ses-01	sub-065/ses-01/anat/sub-065_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-065/ses-01/anat/sub-065_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-066	ses-01	sub-066/ses-01/anat/sub-066_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-066/ses-01/anat/sub-066_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-067	ses-01	sub-067/ses-01/anat/sub-067_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-067/ses-01/anat/sub-067_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-068	ses-01	sub-068/ses-01/anat/sub-068_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-068/ses-01/anat/sub-068_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-069	ses-01	sub-069/ses-01/anat/sub-069_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-069/ses-01/anat/sub-069_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-071	ses-01	sub-071/ses-01/anat/sub-071_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-071/ses-01/anat/sub-071_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-072	ses-01	sub-072/ses-01/anat/sub-072_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-072/ses-01/anat/sub-072_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-073	ses-01	sub-073/ses-01/anat/sub-073_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-073/ses-01/anat/sub-073_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-074	ses-01	sub-074/ses-01/anat/sub-074_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-074/ses-01/anat/sub-074_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-075/ses-01/anat/sub-075_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-02_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-077/ses-01/anat/sub-077_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-078/ses-01/anat/sub-078_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
